label,message,message_length,word_count,num_digits,num_uppercase,num_links,has_call_to_action
ham,I.ll post her out l8r. In class,31,7,1,2,0,0
ham,Den wat will e schedule b lk on sun?,36,9,0,1,0,0
ham,"We're all getting worried over here, derek and taylor have already assumed the worst",84,14,0,1,0,0
ham,Ok thanx... Take care then...,29,5,0,2,0,0
ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,84,20,1,4,0,0
ham,THIS IS A LONG FUCKIN SHOWR,27,6,0,22,0,0
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",151,29,0,7,0,0
smish,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18,156,25,22,16,0,1
smish,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,159,27,22,21,0,1
smish,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",126,23,20,15,0,1
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,73,14,0,1,0,0
smish,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,120,19,12,8,0,1
ham,Dear where you will be when i reach there,41,9,0,1,0,0
smish,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",161,27,24,12,0,1
smish,88066 FROM 88066 LOST 3POUND HELP,33,6,11,17,0,0
ham,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,149,31,0,4,0,0
smish,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",123,19,23,12,1,1
smish,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,150,23,22,12,1,1
ham,We r outside already.,21,4,0,1,0,0
ham,K. I will sent it again,23,6,0,2,0,0
smish,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz",130,22,13,17,1,1
smish,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,148,25,15,38,0,1
ham,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon,101,23,0,3,0,0
ham,Bring it if you got it,22,6,0,1,0,0
ham,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",150,32,0,5,0,0
smish,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,166,26,23,13,1,0
ham,Oh k.i think most of wi and nz players unsold.,46,10,0,1,0,0
ham,Cool. So how come you havent been wined and dined before?,57,11,0,2,0,0
smish,You have 1 new voicemail. Please call 08719181503,49,8,12,2,0,1
smish,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,160,31,26,11,0,0
smish,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,156,28,16,29,0,0
ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,71,13,0,3,0,0
smish,Adult 18 Content Your video will be with you shortly,52,10,2,3,0,0
smish,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",223,34,23,14,0,0
smish,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,126,23,24,13,0,1
smish,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,109,22,8,12,0,1
ham,Do u noe wat time e place dat sells 4d closes?,46,11,1,1,0,0
ham,I wait 4 ü inside da car park...,32,8,1,1,0,0
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",158,34,0,3,0,0
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",444,71,11,44,0,0
smish,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",158,29,23,22,0,1
smish,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm",86,13,16,5,0,1
smish,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,166,32,24,28,0,0
ham,Can... I'm free...,18,3,0,2,0,1
smish,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,151,28,16,18,0,1
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",179,34,0,3,0,0
ham,Jay is snickering and tells me that x is totally fucking up the chords as we speak,82,17,0,1,0,0
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,78,18,0,2,0,0
smish,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",166,27,28,22,0,1
ham,In meeting da. I will call you,30,7,0,2,0,1
ham,Aiyo a bit pai seh ü noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,114,24,0,4,0,0
smish,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,161,28,25,16,0,1
smish,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,159,27,19,12,0,1
smish,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",155,27,3,11,1,0
smish,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",158,25,27,30,0,0
smish,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,148,25,21,3,0,1
ham,Most of the tiime when i don't let you hug me it's so i don't break into tears.,79,18,0,1,0,0
smish,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,111,20,8,15,0,0
ham,"Haha figures, well I found the piece and priscilla's bowl",57,10,0,2,0,0
ham,Mathews or tait or edwards or anderson,38,7,0,1,0,0
ham,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,110,19,0,4,0,0
smish,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",162,25,26,29,0,1
ham,Pls dont forget to study,24,5,0,1,0,0
ham,How do you guys go to see movies on your side.,46,11,0,1,0,0
smish,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,157,26,19,12,0,1
smish,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,169,27,41,7,0,1
ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",106,20,0,1,0,0
smish,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo",137,23,19,14,0,1
smish,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,106,17,13,7,0,1
ham,"Customer place, i wil cal u sir.",32,7,0,1,0,0
smish,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,165,28,22,3,0,1
ham,"(I should add that I don't really care and if you can't I can at least get this dude to fuck off but hey, your money if you want it)",132,30,0,3,0,0
smish,Win a £1000 cash prize or a prize worth £5000,45,10,8,1,0,1
smish,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",157,32,3,8,0,1
smish,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",162,28,19,7,0,1
smish,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,101,12,12,4,1,0
smish,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",162,35,15,20,0,0
smish,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",165,25,18,23,0,1
ham,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.,160,29,0,5,0,1
smish,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,153,26,19,28,0,1
smish,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",139,25,18,18,0,1
smish,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,89,13,0,3,1,0
smish,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",159,22,21,24,0,0
smish,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",158,28,24,14,0,1
smish,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,141,26,9,9,0,0
ham,Nvm take ur time.,17,4,0,1,0,0
smish,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,131,19,19,5,0,0
ham,You bad girl. I can still remember them,39,8,0,2,0,0
smish,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,160,32,31,40,0,0
smish,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",156,24,25,3,0,1
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter",159,30,0,4,0,0
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,54,10,0,1,0,0
smish,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,105,17,5,7,0,0
smish,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",163,24,17,19,0,1
ham,Pandy joined 4w technologies today.he got job..,47,7,1,1,0,0
ham,I though we shd go out n have some fun so bar in town or something – sound ok?,78,19,0,1,0,0
ham,Ok.,3,1,0,1,0,0
smish,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,156,30,6,12,0,1
ham,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",142,24,0,9,0,0
smish,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,133,17,27,17,0,1
smish,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",165,27,23,20,0,1
ham,I HAVE A DATE ON SUNDAY WITH WILL!!,35,8,0,26,0,0
smish,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",156,33,7,14,0,0
smish,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),112,18,24,3,0,1
smish,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,160,33,23,16,0,1
ham,Lol no. U can trust me.,23,6,0,2,0,0
ham,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,102,23,1,2,0,0
smish,Filthy stories and GIRLS waiting for your,41,7,0,6,0,0
smish,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,141,21,24,24,0,1
smish,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,149,22,34,23,0,1
smish,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,181,30,11,20,0,1
ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,110,21,0,4,0,0
ham,Will ü b going to esplanade fr home?,36,8,0,1,0,0
smish,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,143,28,14,17,0,1
ham,"Aight, let me know when you're gonna be around usf",50,10,0,1,0,0
ham,Hey you told your name to gautham ah?,37,8,0,1,0,0
ham,Watching tv now. I got new job :),33,8,0,2,0,1
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,104,25,1,2,0,0
smish,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,147,26,10,11,1,1
smish,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,132,21,14,4,0,1
ham,Yes see ya not on the dot,25,7,0,1,0,0
smish,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,145,26,19,14,1,1
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",132,21,0,28,0,0
smish,3. You have received your mobile content. Enjoy,47,8,1,2,0,0
smish,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,145,23,22,25,0,1
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,85,20,0,4,0,0
ham,I accidentally deleted the message. Resend please.,50,7,0,2,0,0
smish,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,141,28,10,6,0,0
smish,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,159,23,18,34,0,1
ham,Huh? 6 also cannot? Then only how many mistakes?,48,9,1,2,0,0
ham,Sitting ard nothing to do lor. U leh busy w work?,49,11,0,2,0,0
ham,I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?,107,25,2,4,0,0
smish,You have 1 new message. Please call 08712400200.,48,8,12,2,0,1
smish,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,133,20,8,26,1,0
ham,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,96,19,0,3,0,0
ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,63,11,1,1,0,0
smish,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",136,26,22,17,0,1
smish,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",122,19,23,12,1,1
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,142,25,0,3,0,0
smish,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",156,28,28,25,0,1
ham,Both :) i shoot big loads so get ready!,39,9,0,1,0,0
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,202,39,0,5,0,1
smish,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,160,34,12,5,0,0
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",92,16,0,2,0,0
ham,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",121,26,2,3,0,0
smish,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,106,17,13,7,0,1
ham,The evo. I just had to download flash. Jealous?,47,9,0,3,0,0
smish,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,135,17,27,79,0,1
ham,"Didn't try, g and I decided not to head out",43,10,0,2,0,0
smish,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,159,28,21,22,0,1
smish,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,147,31,15,21,0,1
smish,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,106,19,8,9,0,1
ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",157,30,0,2,0,0
smish,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",147,30,4,7,0,1
smish,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,131,25,19,11,0,0
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,149,27,1,6,0,0
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",104,22,5,4,0,0
ham,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",103,23,0,3,0,0
ham,Lol yeah at this point I guess not,34,8,0,2,0,0
ham,Me fine..absolutly fine,23,3,0,1,0,0
smish,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),126,21,24,3,0,1
smish,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,150,25,19,12,1,1
smish,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,157,26,33,15,0,1
smish,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",158,24,19,18,0,1
smish,Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324,137,23,25,2,0,1
ham,Can ü send me a copy of da report?,34,9,0,1,0,0
smish,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",110,18,32,26,0,1
smish,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",161,30,8,22,0,1
ham,Yeah whatever lol,17,3,0,1,0,0
smish,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,158,24,26,7,0,1
smish,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,151,26,23,15,0,1
smish,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,152,22,2,35,1,0
ham,Well. Balls. Time to make calls,31,6,0,3,0,0
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,127,27,0,2,0,0
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,90,17,0,2,0,0
smish,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",161,30,16,11,0,1
smish,As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,145,29,9,5,0,0
ham,"I think we're going to finn's now, come",39,8,0,1,0,1
ham,S:)s.nervous  &lt;#&gt; :),26,3,0,1,0,0
smish,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,160,28,11,8,0,1
smish,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",158,29,27,13,0,0
smish,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,158,28,14,28,0,1
smish,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,118,24,17,13,0,1
smish,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",152,24,18,3,0,1
smish,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,128,24,12,5,0,1
ham,Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. ,124,25,2,5,0,0
smish,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,152,23,24,19,0,1
ham,Where in abj are you serving. Are you staying with dad or alone.,64,13,0,2,0,0
ham,Ü come lt 25 n pass to me lar,29,9,2,1,0,0
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,74,16,0,2,0,1
smish,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,165,32,23,18,1,1
smish,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,128,18,26,18,0,1
smish,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",156,26,18,13,0,1
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",46,7,0,2,0,0
smish,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,155,28,8,10,0,0
ham,Ha ha - had popped down to the loo when you hello-ed me. Hello!,63,14,0,2,0,0
smish,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",149,21,27,24,0,1
smish,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",147,32,4,7,0,1
smish,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",132,25,5,9,1,1
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,144,28,0,8,0,0
ham,No prob. I will send to your email.,35,8,0,2,0,0
smish,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",160,23,26,29,0,1
ham,It only does simple arithmetic not percentages.,47,7,0,1,0,0
smish,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,153,26,24,19,0,1
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",95,19,4,3,0,0
smish,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",160,27,13,22,0,1
smish,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,139,26,17,0,0,0
smish,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16",159,27,18,22,0,1
ham,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",131,25,0,4,0,0
ham,I'm going 2 orchard now laready me reaching soon. U reaching?,61,11,1,2,0,1
smish,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,157,27,13,13,0,1
smish,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,161,31,20,7,0,0
ham,You should change your fb to jaykwon thuglyfe falconerf,55,9,0,1,0,0
